timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-04-19T00:50:07+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,782.96,812751258,100298223780,0.81,609000000,928000000,1230000,24600,167
2026-04-19T00:50:07+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,1.97,25627197,100298223780,0.03,14200,126,0,733000,6
2026-04-19T00:50:07+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.54,4870636,100298223780,0,184000000,32600000,0,0,5
2026-04-19T00:50:10+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,785.8,814114406,100298223780,0.81,634000000,963000000,1230000,24600,167
2026-04-19T00:50:10+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.44,23718789,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:10+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.66,6418334,100298223780,0.01,187000000,33100000,0,0,5
2026-04-19T00:50:13+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,816.21,814114406,100298223780,0.81,660000000,999000000,1230000,24600,167
2026-04-19T00:50:13+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23666360,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:13+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.12,5652873,100298223780,0.01,193000000,34100000,0,0,5
2026-04-19T00:50:16+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,839.76,814114406,100298223780,0.81,686000000,1040000000,1230000,24600,167
2026-04-19T00:50:16+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:16+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.99,5156897,100298223780,0.01,197000000,34800000,0,0,5
2026-04-19T00:50:19+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,865.82,815267840,100298223780,0.81,703000000,1060000000,1230000,24600,167
2026-04-19T00:50:19+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23456645,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:19+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.13,6172967,100298223780,0.01,201000000,35500000,0,0,5
2026-04-19T00:50:22+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,890.71,815582413,100298223780,0.81,739000000,1110000000,1230000,24600,167
2026-04-19T00:50:22+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.11,24819794,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:22+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.48,6237979,100298223780,0.01,205000000,36200000,0,0,5
2026-04-19T00:50:25+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,923.91,815477555,100298223780,0.81,767000000,1150000000,1230000,24600,167
2026-04-19T00:50:25+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:25+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.49,6443500,100298223780,0.01,207000000,36700000,0,0,5
2026-04-19T00:50:28+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,940.05,815058125,100298223780,0.81,795000000,1190000000,1230000,24600,167
